Baldwins Gardens;51.51975;-0.111844
Lambeth Walk;51.492761;-0.116711
Lambeth Walk;51.49459;-0.114273
Hercules Road;51.498045;-0.113024
Gray's Inn Road;51.529083;-0.119852
Gray's Inn Road;51.524777;-0.116375
Gray's Inn Road;51.520939;-0.1129
Electric Avenue;51.46223;-0.114629
Hackford Road;51.47664;-0.114924
Brixton Market;51.461052;-0.115156
Leake Street;51.50198;-0.115569
Brixton Road;51.479448;-0.111735
Brixton Road;51.472184;-0.112753
Brixton Road;51.464387;-0.114337
Lambeth Palace Road;51.500169;-0.116769
Theobald's Road;51.52064;-0.116769
York Road  Lambeth;51.48518;-0.11693
Doughty Street;51.524472;-0.117243
Caledonian Road   ;51.553212;-0.117921
Caledonian Road   ;51.546634;-0.118049
Caledonian Road   ;51.540642;-0.116998
Caledonian Road   ;51.533781;-0.118393
Kingsway   ;51.51651;-0.119782
Kingsway   ;51.514258;-0.118307
Brixton Hill;51.448075;-0.124208
Brixton Hill;51.453485;-0.120517
Brixton Hill;51.458424;-0.117513
Lamb s Conduit Street;51.522107;-0.118583
Lancaster Place;51.510628;-0.118597
Crouch Hill;51.575123;-0.121815
Crouch Hill;51.57186;-0.118629
Guilford Street;51.523694;-0.118866
Aldwych;51.511461;-0.119082
The Queen's Walk;51.500865;-0.119844
Cromer Street;51.528145;-0.120339
High Holborn;51.516493;-0.124015
High Holborn;51.518055;-0.116268
High Holborn;51.517961;-0.109702
Savoy Place;51.509285;-0.120779
Tavistock Street;51.511859;-0.120872
Albert Embankment;51.491256;-0.121891
Birkenhead Street   ;51.530188;-0.122206
Southampton Street;51.51113;-0.122269
York Way;51.546692;-0.126793
York Way;51.539782;-0.124877
York Way;51.532545;-0.122416
Victoria Embankment;51.511013;-0.10628
Victoria Embankment;51.509696;-0.11865
Victoria Embankment;51.502795;-0.123789
Abbey Road;51.540108;-0.18783
Abbey Road;51.537075;-0.183379
Abbey Road;51.533579;-0.178941
South Lambeth Road;51.483726;-0.123156
South Lambeth Road;51.47924;-0.123652
South Lambeth Road;51.475053;-0.122856
Southampton Row;51.52035;-0.122749
Long Acre   ;51.513925;-0.123044
Floral Street;51.513;-0.123374
Great Russell Street;51.517538;-0.128719
Great Russell Street;51.519081;-0.124127
Bedford Place;51.520035;-0.124054
Streatham High Road;51.438504;-0.126622
Streatham High Road;51.432778;-0.128767
Streatham High Road;51.424457;-0.130355
Streatham High Road;51.415634;-0.124701
Horse Guards Avenue;51.504856;-0.124384
Agar Street;51.509817;-0.124482
Villiers Street;51.50869;-0.124864
Montague Street   ;51.519375;-0.124959
Millbank;51.495762;-0.125307
Millbank;51.493105;-0.125153
New Road   ;51.517069;-0.062431
New Road   ;51.515347;-0.062048
Shaftesbury Avenue;51.512315;-0.131128
Shaftesbury Avenue;51.514761;-0.127346
Museum Street;51.51807;-0.125969
Strand   ;51.5083;-0.125969
Northumberland Avenue;51.50719;-0.126175
Neal s Yard;51.514435;-0.126279
Woburn Place;51.523335;-0.126344
Hamilton Place   ;51.561485;-0.126374
Great Scotland Yard;51.506164;-0.126387
Downing Street;51.503181;-0.12671
Crouch End Hill;51.574875;-0.126904
Seven Dials;51.51383;-0.127046
Lord North Street;51.496585;-0.127119
Cecil Court;51.510659;-0.126783
Chrisp Street Market;51.513988;-0.015471
Covent Garden square;51.51144;-0.122921
Earlham Street Market;51.513746;-0.126933
East Street Market;51.489822;0.064054
Limehouse Link tunnel;51.509193;-0.032543
Little Dorrit s Court;51.502504;-0.09415
Spitalfields Junction;51.511214;-0.119824
St. Anne s Court;51.538123;-0.207027
Whitehall;51.506325;-0.127144
Denmark Street;51.515555;-0.128824
Cockspur Street;51.5075;-0.128909
Horse Guards Road;51.503838;-0.129073
Marsham Street;51.496497;-0.129331
Marsham Street;51.493711;-0.128966
Cambridge Circus   ;51.51336;-0.129214
Euston Road;51.527049;-0.131514
Euston Road;51.529003;-0.126654
Leicester Square;51.510342;-0.13008
Charing Cross Road;51.515144;-0.130023
Charing Cross Road;51.51277;-0.128924
Charing Cross Road;51.510428;-0.128397
Tottenham Court Road;51.517801;-0.131439
Tottenham Court Road;51.521001;-0.134668
Tottenham Court Road;51.524023;-0.137426
Malet Street;51.521765;-0.130579
Old Compton Street;51.513335;-0.130869
Carlton House Terrace;51.50674;-0.130879
Coventry Street;51.510495;-0.131169
Greek Street;51.5148;-0.131389
Clapham High Street;51.46419;-0.131634
Wardour Street;51.515091;-0.135258
Wardour Street;51.512722;-0.133553
Frith Street;51.514415;-0.132044
Meard Street;51.51336;-0.132684
Vere Street  Westminster;51.49752;-0.132824
Haymarket   ;51.509845;-0.133004
Dean Street;51.514805;-0.133279
Oxford Street;51.513769;-0.154999
Oxford Street;51.515019;-0.143852
Oxford Street;51.516196;-0.133354
Gordon Street;51.526105;-0.133414
Brewer Street;51.51249;-0.133619
Berwick Street Market;51.512905;-0.134342
Great Windmill Street;51.511745;-0.134762
St. James s Square;51.507809;-0.13506
Gower Street   ;51.525165;-0.135544
Drummond Street   ;51.527595;-0.135549
Charlotte Street;51.520583;-0.136905
Charlotte Street;51.519611;-0.13593
Charlotte Street;51.518605;-0.134903
Berners Street;51.515995;-0.135939
Camden Road;51.543417;-0.136728
Camden Road;51.549244;-0.128703
Camden Road;51.554959;-0.119863
Broadwick Street;51.51342;-0.136419
Piccadilly;51.50889;-0.137349
Pall Mall   ;51.505296;-0.137633
Royal College Street;51.54219;-0.138702
Royal College Street;51.539269;-0.136256
Royal College Street;51.536655;-0.134057
Royal College Street;51.499143;-0.137738
North Gower Street;51.527551;-0.137995
Cleveland Street   ;51.522819;-0.141567
Cleveland Street   ;51.521168;-0.139593
Cleveland Street   ;51.519762;-0.137876
Carnaby Street;51.513215;-0.138904
Birdcage Walk;51.500403;-0.139018
St James's Place;51.50591;-0.139294
St James's Street;51.506555;-0.139364
Jermyn Street;51.50744;-0.139659
Mornington Crescent   ;51.534379;-0.139682
Great Marlborough Street;51.51376;-0.141014
Albemarle Street;51.508205;-0.141092
Cork Street;51.509915;-0.141109
Queen Alexandra's Military Hospital (Millbank);51.473675;-0.14132
Savile Row;51.511885;-0.141354
Cumberland Market;51.529553;-0.141622
Dover Street;51.507857;-0.14165
Camden High Street;51.540499;-0.143949
Camden High Street;51.537927;-0.141921
Camden High Street;51.535648;-0.139507
Conduit Street;51.51196;-0.142249
Great Titchfield Street;51.52259;-0.142374
Buckingham Gate;51.499495;-0.142708
Bolsover Street;51.52326;-0.143424
Portland Place;51.518209;-0.143861
