Boulevard Lefebvre;48.827795;2.304505
Rue Riquet;48.89015;2.36058
Avenue de la Dame-Blanche;48.844935;2.44712
Boulevard Soult;48.84657;2.41098
Quai d'Orsay;48.862461;2.305541
Quai d'Orsay;48.862899;2.317386
Rue de la Glacière;48.82987;2.343714
Rue de la Glacière;48.835419;2.345077
Rue de la Santé;48.835139;2.341633
Avenue d'Italie;48.829305;2.356288
Avenue d'Italie;48.823301;2.358134
Avenue Foch;48.872779;2.285242
Rue du Mont-Cenis;48.888435;2.34198
Avenue de Choisy;48.829291;2.35749
Avenue de Choisy;48.824531;2.361202
Rue Nationale;48.830532;2.364303
Rue Nationale;48.824954;2.367575
Rue de Clignancourt;48.887667;2.347834
Rue de Clignancourt;48.893479;2.349164
Rue de Reuilly;48.843584;2.391028
Rue de Reuilly;48.848541;2.385814
Boulevard de Sébastopol;48.86317;2.350785
Rue Saint-Denis;48.86336;2.349865
Avenue Simon-Bolivar;48.880146;2.37427
Avenue Simon-Bolivar;48.876453;2.377564
Rue du Temple;48.864932;2.359915
Rue du Temple;48.860217;2.354701
Autoroute A4;48.826135;2.46568
Rue du Chevaleret;48.832512;2.371287
Boulevard de Charonne;48.857034;2.393244
Rue Réaumur;48.86851;2.342015
Boulevard Mortier;48.876105;2.407245
Boulevard Arago;48.835873;2.348907
Boulevard Arago;48.834565;2.336054
Rue Leblanc;48.837405;2.276223
Quai Branly;48.860287;2.295091
Port de Passy;48.858615;2.260818
Boulevard Saint-Michel;48.844432;2.339251
Boulevard Saint-Michel;48.849628;2.342277
Boulevard de l'Hôpital;48.840534;2.362232
Boulevard de l'Hôpital;48.833924;2.357297
Rue de Bagnolet;48.857873;2.39989
Rue de Bagnolet;48.862151;2.406156
Rue du Faubourg-Poissonnière;48.875418;2.348113
Rue du Faubourg-Poissonnière;48.880132;2.349679
Boulevard Vincent-Auriol;48.831873;2.359668
Boulevard Vincent-Auriol;48.835588;2.369581
Rue Jeanne-d'Arc;48.832611;2.364593
Rue Jeanne-d'Arc;48.836831;2.358981
Rue du Château-des-Rentiers;48.830915;2.36117
Rue des Poissonniers;48.89466;2.352875
Rue Saint-Martin;48.867049;2.354465
Rue Saint-Martin;48.863337;2.352555
Boulevard Jourdan;48.822886;2.326087
Boulevard Poniatowski;48.834245;2.404525
Port de Bercy;48.834206;2.381005
Quai André-Citroën;48.848816;2.28133
Rue Blomet;48.842342;2.30479
Rue Blomet;48.839446;2.296143
Rue de l'Ourcq;48.892012;2.379634
Rue de l'Ourcq;48.888654;2.384098
Port de Javel;48.84576;2.28187
Rue de Maubeuge;48.880245;2.351535
Avenue de Flandre;48.886072;2.371373
Avenue de Flandre;48.893606;2.380364
Boulevard Richard-Lenoir;48.863689;2.371652
Boulevard Richard-Lenoir;48.859158;2.371502
Rue de Sèvres;48.849444;2.322578
Rue de Sèvres;48.846296;2.314939
Avenue de Wagram;48.880704;2.300081
Avenue de Wagram;48.884859;2.303116
Rue de la Roquette;48.855953;2.375622
Rue de la Roquette;48.858664;2.384055
Rue du Chemin-Vert;48.862435;2.385655
Rue de Javel;48.841466;2.291057
Rue de Javel;48.844968;2.28344
Avenue Ledru-Rollin;48.854529;2.378005
Avenue Ledru-Rollin;48.848315;2.371953
Rue de Longchamp;48.86851;2.27439
Avenue de Clichy;48.888908;2.323093
Avenue de Clichy;48.891674;2.31818
Rue Saint-Jacques;48.841513;2.341257
Rue Saint-Jacques;48.846423;2.343199
Rue Lamarck;48.891145;2.329085
Rue Legendre;48.885155;2.315927
Rue Legendre;48.88857;2.321827
Avenue de la République;48.863842;2.382048
Avenue de la République;48.865783;2.371802
Boulevard Brune;48.824093;2.321784
Boulevard Brune;48.826763;2.309747
Rue de Charonne;48.854226;2.383347
Rue de Charonne;48.85584;2.391908
Quai de Jemmapes;48.87988;2.368355
Quai Louis-Blériot;48.8504;2.27758
Boulevard du Montparnasse;48.844333;2.322536
Boulevard du Montparnasse;48.841212;2.331977
Rue Raymond-Losserand;48.8361;2.322005
Rue Pelleport;48.874765;2.397905
Port d'Auteuil;48.84804;2.25305
Avenue Parmentier;48.870987;2.370343
Avenue Parmentier;48.86719;2.373197
Avenue Parmentier;48.860786;2.378175
Rue du Faubourg-Saint-Denis;48.882471;2.358788
Rue de la Pompe;48.860492;2.275044
Rue de la Pompe;48.865431;2.279176
Rue de la Pompe;48.868192;2.282066
Boulevard Suchet;48.862135;2.26774
Quai de Valmy;48.878975;2.366475
Rue Vercingétorix;48.8373;2.319105
Rue de Rome;48.886552;2.315841
Rue de Rome;48.880902;2.321103
Rue de Rome;48.875063;2.324488
Avenue de France;48.832596;2.374914
Avenue de France;48.827949;2.379034
Boulevard Berthier;48.894375;2.31268
Rue Belliard;48.897897;2.34989
Avenue Victor-Hugo;48.87271;2.292555
Avenue de Villiers;48.884323;2.301872
Avenue de Villiers;48.882474;2.31127
Rue Cardinet;48.890895;2.317845
Boulevard de la Villette;48.876985;2.371196
Boulevard Macdonald;48.89891;2.382846
Rue Saint-Dominique;48.859934;2.31657
Rue Saint-Dominique;48.859807;2.308588
Rue du Faubourg-Saint-Antoine;48.84991;2.3859
Rue du Faubourg-Saint-Antoine;48.851435;2.375364
Rue de Lourmel;48.841621;2.285135
Rue de Lourmel;48.846154;2.288482
Rue Manin;48.88449;2.391635
Rue d'Aubervilliers;48.89355;2.36985
Rue d'Aubervilliers;48.887568;2.367125
Rue de Picpus;48.846606;2.394204
Rue de Picpus;48.841234;2.39879
Rue Saint-Honoré;48.864028;2.333801
