Baumbachstraße;52.554722;13.420833
Thiemannstraße;52.477683;13.451366
Max-Koska-Straße;52.553333;13.426667
Pichelswerderstraße;52.566944;13.396111
Harzgeroder Straße;52.573889;13.421111
Wetterseestraße;52.556944;13.421944
Magazinstraße;52.518519;13.419670
Alfred-Döblin-Platz;52.504102;13.414221
Kastanienplatz;52.499706;13.409940
Hausvogteiplatz;52.512843;13.396687
Jacobystraße;52.520190;13.419628
Legiendamm;52.504583;13.417111
Teutoburger Platz;52.531927;13.408706
Platz des 18. März;52.516250;13.377286
Sperlingsgasse;52.514448;13.401886
Wolliner Straße;52.541228;13.400499
Wolliner Straße;52.537391;13.403374
Blücherplatz;52.497041;13.393064
Gemündener Straße;52.568611;13.422222
Lausitzer Straße;52.496538;13.427932
Dircksenstraße;52.520936;13.412515
Rückerstraße;52.527857;13.407011
Tieckstraße;52.529545;13.388722
Leuschnerdamm;52.503984;13.417289
Traveplatz;52.510958;13.469968
Wühlischstraße;52.507434;13.46647
Wühlischstraße;52.509106;13.459443
Agnes-Wabnitz-Straße;52.525477;13.455619
Dunckerstraße;52.541668;13.420036
Dunckerstraße;52.545491;13.423469
Dunckerstraße;52.549432;13.426988
Gormannstraße;52.528192;13.404981
Mülhauser Straße;52.532953;13.419646
Scherenbergstraße;52.55198;13.421366
Scherenbergstraße;52.55001;13.419242
Joseph-Schmidt-Straße;52.462895;13.473998
Juliusstraße;52.464055;13.441772
Juliusstraße;52.463362;13.435507
Neuwedeller Straße;52.475616;13.431293
Oderstraße;52.46816;13.420851
Oderstraße;52.472076;13.419915
Oderstraße;52.476002;13.418748
Schönstedtstraße;52.482196;13.435995
Stahlheimer Straße;52.550067;13.422070
Walterstraße;52.466839;13.440942
Borkumstraße;52.565556;13.416667
Maybachufer;52.49022;13.438232
Maybachufer;52.49248;13.431108
Maybachufer;52.49478;13.424113
Greta-Garbo-Straße;52.561111;13.420278
Kottbusser Straße;52.496983;13.419371
Pücklerstraße;52.468809;13.279939
Pücklerstraße;52.469977;13.286355
Granseer Straße;52.536817;13.402353
Luisenstraße;52.519072;13.380253
Luisenstraße;52.523768;13.379395
Luisenstraße;52.528198;13.378687
Neue Promenade;52.522723;13.401482
Neue Schönhauser Straße;52.524576;13.404739
Rosenstraße;52.521453;13.404919
Herrfurthplatz;52.477106;13.422160
Bethaniendamm;52.506322;13.427535
Hohenstaufenplatz;52.491665;13.420401
Am Lustgarten;52.519167;13.400000
Segitzdamm;52.501172;13.414575
Segitzdamm;52.499598;13.413118
Bootsbauerstraße;52.496695;13.472757
Friedrich-Junge-Straße;52.494736;13.472371
Litfaß-Platz;52.521692;13.402762
Markgrafenstraße;52.511691;13.393553
Markgrafendamm;52.499948;13.466105
Matkowskystraße;52.504990;13.464485
Niederbarnimstraße;52.513942;13.458971
Choriner Straße;52.531827;13.406153
Choriner Straße;52.535677;13.409522
Christinenstraße;52.532754;13.410509
Christinenstraße;52.530026;13.407805
Greifenhagener Straße;52.548436;13.416023
Greifenhagener Straße;52.551667;13.418727
Ibsenstraße;52.555520;13.406962
Schloßplatz;52.517500;13.402778
John-Schehr-Straße;52.535477;13.438957
Knaackstraße;52.538675;13.41495
Knaackstraße;52.535103;13.417461
Michelangelostraße;52.543273;13.450856
Otto-Ostrowski-Straße;52.525304;13.454921
Rodenbergstraße;52.549941;13.419971
Rodenbergstraße;52.550928;13.416302
Hanns-Eisler-Straße;52.541198;13.452458
Hanns-Eisler-Straße;52.543294;13.448038
Hanns-Eisler-Straße;52.544317;13.443468
Stargarder Straße;52.544239;13.423555
Stargarder Straße;52.546992;13.416924
Stubbenkammerstraße;52.541969;13.424366
Sültstraße;52.547248;13.431484
Sültstraße;52.54911;13.433286
Viehtrift;52.521703;13.457510
Lindenhoekweg;52.547878;13.433391
Heidelberger Straße;52.490694;13.443972
Heidelberger Straße;52.488713;13.447427
Harzer Straße;52.483386;13.452179
Harzer Straße;52.485736;13.447603
Harzer Straße;52.487855;13.443532
Neckarstraße;52.480222;13.434061
Bethlehemkirchplatz;52.509019;13.388901
Benjamin-Vogelsdorff-Straße;52.567500;13.406389
Bleicheroder Straße;52.57539;13.420894
Bleicheroder Straße;52.576441;13.426108
Karlstadter Straße;52.569167;13.423611
Kissingenplatz;52.567500;13.421111
Kurze Straße;52.554167;13.422222
Laudaer Straße;52.564722;13.425000
Retzbacher Weg;52.569699;13.424413
Retzbacher Weg;52.566495;13.425808
Rolandufer;52.514961;13.412527
Trelleborger Straße;52.560613;13.418255
Trelleborger Straße;52.556908;13.418405
Warthestraße;52.469811;13.425269
Gartenstraße;52.534913;13.385637
Gartenstraße;52.538183;13.381863
Michaelkirchstraße;52.509765;13.421162
Monbijouplatz;52.523333;13.400000
Neue Jakobstraße;52.510707;13.412547
Andreas-Hofer-Platz;52.558889;13.406944
Rochstraße;52.52247;13.405927
Rochstraße;52.523905;13.407526
Singerstraße;52.514411;13.436172
Singerstraße;52.515365;13.430345
Weydemeyerstraße;52.521156;13.427203
Brachvogelstraße;52.496212;13.398492
Boppstraße;52.490986;13.421463
Golßener Straße;52.485080;13.401132
Hasenheide;52.487445;13.41995
Hasenheide;52.488665;13.411174
Pfuelstraße;52.502456;13.440764
Süderbrokweg;52.537910;13.457981
Allerstraße;52.475026;13.425872
Allerstraße;52.474517;13.421377
Skalitzer Straße;52.500136;13.436966
Skalitzer Straße;52.499229;13.427954
Skalitzer Straße;52.498751;13.415809
Tivoliplatz;52.486844;13.381691
Neue Blumenstraße;52.517879;13.427203
Sophienstraße;52.505439;13.498421
Sophienstraße;52.506444;13.493357
Grimmstraße;52.494104;13.414232
Grimmstraße;52.492282;13.413641
Bötzowstraße;52.532775;13.435610
Planufer;52.494938;13.413448
Isländische Straße;52.552024;13.401496
Mahlower Straße;52.479715;13.422211
Teupitzer Straße;52.481697;13.455839
Wichertstraße;52.547553;13.423405
Wichertstraße;52.550189;13.416216
Zehdenicker Straße;52.530656;13.405311
Zum Langen Jammer;52.521156;13.466028
Bendastraße;52.465160;13.436969
Boberstraße;52.467798;13.427774
Dieselstraße;52.477397;13.463950
Donaustraße;52.484429;13.431473
Donaustraße;52.480925;13.43821
Donaustraße;52.477627;13.443553
Universitätsstraße;52.519052;13.392307
Kopfstraße;52.476014;13.431162
Kranoldplatz;52.466270;13.437610
Ederstraße;52.476431;13.454975
Sonnenallee;52.486344;13.42967
Sonnenallee;52.481196;13.441129
Sonnenallee;52.473527;13.456492
Uthmannstraße;52.475536;13.441566
Ossastraße;52.486658;13.437870
Brixener Straße;52.559139;13.407097
Brixener Straße;52.561634;13.407236
Rübelandstraße;52.472555;13.438144
Florastraße;52.566313;13.408964
Florastraße;52.565713;13.401303
Hiddenseestraße;52.565278;13.414167
Jenny-Lind-Straße;52.560833;13.424167
Schonensche Straße;52.553924;13.421731
Schonensche Straße;52.554244;13.41804
Tiroler Straße;52.559373;13.410144
Tiroler Straße;52.559452;13.404264
Wilhelm-Kuhr-Straße;52.569026;13.397141
Wilhelm-Kuhr-Straße;52.568308;13.39257
Burgstraße;52.521667;13.400556
Neue Schönholzer Straße;52.567500;13.402222
Elisabeth-Mara-Straße;52.510260;13.404549
Westerlandstraße;52.558333;13.416389
Hannah-Arendt-Straße;52.513504;13.379716
Heiligegeistkirchplatz;52.520664;13.403392
Helga-Hahnemann-Straße;52.525058;13.389825
Heidereutergasse;52.521786;13.413056
Nikolaikirchplatz;52.516652;13.407757
Pflugstraße;52.536156;13.380082
Zimmerstraße;52.507528;13.387699
Zimmerstraße;52.508025;13.396432
Erkelenzdamm;52.500346;13.414682
Johanniterstraße;52.496512;13.398471
Humannplatz;52.549114;13.422246
Tempelhofer Ufer;52.498589;13.384502
Tempelhofer Ufer;52.500645;13.377056
Kottbusser Damm;52.494479;13.421152
Kottbusser Damm;52.489423;13.424306
Rudolfstraße;52.503922;13.454300
Willstätterstraße;52.464612;13.458911
Diesterwegstraße;52.540744;13.428670
Georg-Blank-Straße;52.548647;13.433900
Obernburger Weg;52.564167;13.425000
Krügerstraße;52.550077;13.427254
Kuglerstraße;52.551404;13.422105
An der Kommandantur;52.517050;13.397872
Keibelstraße;52.519328;13.415872
Prenzlauer Allee;52.532184;13.420079
Prenzlauer Allee;52.540337;13.425089
Prenzlauer Allee;52.549312;13.429461
Rudolf-Schwarz-Straße;52.535166;13.442187
Hermannstraße;52.484797;13.424402
Hermannstraße;52.478838;13.425668
Hermannstraße;52.471153;13.429359
Hermannstraße;52.463702;13.433629
Herrnhuter Weg;52.476069;13.441095
Mariendorfer Weg;52.463903;13.426865
Grellstraße;52.544461;13.430475
Grellstraße;52.542033;13.436655
Rütlistraße;52.488014;13.434904
Silbersteinstraße;52.467127;13.437814
Silbersteinstraße;52.465898;13.427514
Eschengraben;52.556389;13.424444
Thomasstraße;52.473362;13.438307
Thomasstraße;52.472343;13.432857
Weisestraße;52.474536;13.424805
Weisestraße;52.477751;13.42385
Wissmannstraße;52.484353;13.423138
Wittmannsdorfer Straße;52.471475;13.439377
Behrenstraße;52.515743;13.390478
Behrenstraße;52.515299;13.383461
Am Krögel;52.515710;13.409594
Memhardstraße;52.524038;13.410674
Axel-Springer-Straße;52.508190;13.399072
Brandesstraße;52.498916;13.394233
Kreuzbergstraße;52.489358;13.375844
Kreuzbergstraße;52.489893;13.382732
Sebastianstraße;52.507598;13.409591
Sebastianstraße;52.504483;13.413025
Wassertorstraße;52.499549;13.409575
Haasestraße;52.506368;13.461353
Malmöer Straße;52.552201;13.403426
Neue Weberstraße;52.518787;13.431355
Boddinstraße;52.480397;13.430242
Heinz-Bartsch-Straße;52.530909;13.444960
Kopenhagener Straße;52.548884;13.410798
Kopenhagener Straße;52.548754;13.404082
Oleanderstraße;52.531720;13.459993
Mittelweg;52.475022;13.432492
Mittelweg;52.474329;13.4382
Seelower Straße;52.551925;13.410619
Henriette-Herz-Platz;52.522156;13.400389
Heinrich-Schlusnus-Straße;52.463768;13.470848
Kiehlufer;52.48698;13.441204
Kiehlufer;52.483151;13.448628
Kiehlufer;52.478969;13.456739
Schandauer Straße;52.484397;13.441894
Kurt-Exner-Straße;52.524616;13.456299
Framstraße;52.489253;13.431885
Elisabethweg;52.574167;13.405833
Kavalierstraße;52.574194;13.410085
Kavalierstraße;52.572414;13.41119
Ossietzkystraße;52.574881;13.407043
Ossietzkystraße;52.572551;13.408229
Hermann-Stöhr-Platz;52.511942;13.433897
Krausenstraße;52.509602;13.392372
Krausenstraße;52.509935;13.397682
Kynaststraße;52.498709;13.468042
Kynaststraße;52.503268;13.470199
Am Berlin Museum;52.502835;13.396840
Anzengruberstraße;52.480429;13.439098
Hallesches Tor;52.497629;13.391787
Nernstweg;52.474435;13.467352
Schönleinstraße;52.491110;13.420390
Wanda-Kallenbach-Straße;52.504951;13.444669
