town;type;key;lat;lon;tags
paris;atm;288464994;48.846397;2.387074;"{""name"":""Paris Reuilly"",""note"":""situation : 30 RUE DE REUILLY"",""amenity"":""post_office""}"
paris;atm;293986535;48.863266;2.385821;"{""name"":""Paris P\u00e8re Lachaise"",""note"":""situation : 103 AVENUE DE LA REPUBLIQUE"",""amenity"":""post_office""}"
paris;atm;295339761;48.817669;2.260619;"{""name"":""Issy \u00c9pinettes"",""operator"":""La Poste"",""stamping_machine"":""yes"",""moneo_loading"":""yes""}"
paris;atm;298904586;48.841442;2.286911;"{""name"":""Paris Boucicaut \/ Citro\u00ebn"",""wheelchair"":""yes"",""amenity"":""post_office""}"
paris;atm;299014619;48.876770;2.286732;"{""name"":""Paris Grande Arm\u00e9e"",""amenity"":""post_office""}"
paris;atm;301724236;48.829468;2.308478;"{""name"":""Paris Plaisance"",""amenity"":""post_office""}"
paris;atm;301861488;48.831779;2.314341;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;302009746;48.858723;2.402888;"{""name"":""Paris Charonne"",""note"":""situation : 132 RUE DES PYRENEES"",""amenity"":""post_office""}"
paris;atm;302009749;48.852192;2.401359;"{""name"":""La Poste - Buzenval;Paris Buzenval"",""note"":""situation : 56 B RUE DE BUZENVAL"",""amenity"":""post_office""}"
paris;atm;312765791;48.846725;2.284947;"{""name"":""Paris Beaugrenelle \/ Lourmel"",""amenity"":""post_office""}"
paris;atm;312766434;48.848213;2.290097;"{""name"":""Paris Lourmel"",""amenity"":""post_office""}"
paris;atm;314323079;48.872490;2.326764;"{""name"":""Paris Madeleine"",""wheelchair"":""yes"",""amenity"":""post_office""}"
paris;atm;315461886;48.883595;2.329166;"{""name"":""Paris Place Clichy"",""amenity"":""post_office""}"
paris;atm;315765064;48.827682;2.327100;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;317817778;48.892319;2.341663;"{""name"":""Paris 18 Montmartre"",""amenity"":""post_office""}"
paris;atm;320952617;48.850101;2.342809;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;321001717;48.832718;2.362666;"{""amenity"":""bank""}"
paris;atm;321012447;48.830494;2.356324;"{""name"":""HSBC"",""amenity"":""bank""}"
paris;atm;321256323;48.832592;2.354484;"{""name"":""Agence BNP Paribas"",""wheelchair"":""no"",""amenity"":""bank""}"
paris;atm;321367548;48.877045;2.405094;"{""name"":""Paris Les Tourelles"",""wheelchair"":""yes"",""amenity"":""post_office""}"
paris;atm;324333615;48.855408;2.326854;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;324477002;48.869747;2.370954;"{""name"":""Cr\u00e9dit Agricole"",""amenity"":""bank""}"
paris;atm;325094788;48.865910;2.378174;"{""name"":""Paris Saint-Maur"",""note"":""situation : 113 RUE OBERKAMPF"",""amenity"":""post_office""}"
paris;atm;325095717;48.861271;2.377384;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;325095719;48.861240;2.374713;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;325096089;48.864346;2.378353;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;325674983;48.859383;2.379090;"{""name"":""Paris Parmentier"",""note"":""situation : 7 AVENUE PARMENTIER"",""amenity"":""post_office""}"
paris;atm;325682976;48.853561;2.333514;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
