town;type;key;lat;lon;tags
berlin;cctv;340850917;52.532494;13.428252;"{""man_made"":""surveillance"",""surveillance"":""indoor""}"
berlin;cctv;340850920;52.533054;13.428773;"{""name"":""indoor"",""man_made"":""surveillance""}"
berlin;cctv;344327147;52.429356;13.523749;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;364316572;52.513756;13.382400;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;367944590;52.516304;13.386400;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;370506906;52.518646;13.388680;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353890;52.505505;13.281361;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353898;52.507851;13.280432;"{""name"":""ZOB \u00dcberwachungskamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353902;52.508087;13.280027;"{""name"":""ZOB \u00dcberwachungskamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353906;52.507713;13.280405;"{""name"":""ZOB \u00dcberwachungskamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353909;52.507664;13.280505;"{""name"":""ZOB \u00dcberwachungskamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353912;52.507549;13.280409;"{""name"":""ZOB \u00dcberwachungskamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353916;52.507347;13.280069;"{""name"":""ZOB \u00dcberwachungskamera"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353920;52.507313;13.278990;"{""man_made"":""surveillance"",""operator"":""Au\u00dfenkamera Parkplatz"",""surveillance"":""outdoor""}"
berlin;cctv;372353924;52.507607;13.278150;"{""name"":""DKB"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353927;52.507858;13.278370;"{""name"":""DKB"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353931;52.507957;13.278195;"{""name"":""DKB"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;372353934;52.508099;13.278202;"{""name"":""DKB"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
