town;type;key;lat;lon;tags
berlin;atm;269380542;52.550797;13.414373;"{""wheelchair"":""yes"",""operator"":""Berliner Sparkasse""}"
berlin;atm;269414693;52.541328;13.368540;"{""name"":""Commerzbank"",""amenity"":""bank""}"
berlin;atm;269477903;52.507736;13.414251;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;270320951;52.434753;13.342759;"{""name"":""Postbank Finanzcenter"",""wheelchair"":""yes"",""amenity"":""post_office""}"
berlin;atm;270660538;52.524097;13.350625;"{""name"":""Deutsche Bank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;270915509;52.570587;13.566753;"{""name"":""Berliner Volksbank"",""amenity"":""bank""}"
berlin;atm;270923263;52.438885;13.719875;"{""name"":""Berliner Sparkasse - Filiale 166"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;271707886;52.536892;13.203074;"{""name"":""Santander"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;271708368;52.536736;13.204842;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;271708583;52.536686;13.205340;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;271710347;52.537903;13.204526;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;271711439;52.538574;13.204664;"{""name"":""Santander"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;271891568;52.501102;13.341955;"{""name"":""Targobank"",""amenity"":""bank""}"
berlin;atm;273741958;52.529140;13.196231;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;274864487;52.522560;13.197930;"{""name"":""Berliner Bank"",""amenity"":""bank""}"
berlin;atm;274864516;52.521206;13.197621;"{""name"":""Berliner Volksbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;275886853;52.524216;13.387331;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;275891182;52.516792;13.391355;"{""name"":""Deutsche Bank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;277776459;52.467167;13.432106;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;277908603;52.635021;13.495581;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;278299922;52.485535;13.385556;"{""name"":""Berliner Sparkasse"",""amenity"":""bank""}"
berlin;atm;278361796;52.513618;13.521669;"{""name"":""Postbank"",""wheelchair"":""yes"",""amenity"":""post_office""}"
berlin;atm;278876388;52.513550;13.469667;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;279305513;52.527699;13.385685;"{""name"":""Pax Bank"",""amenity"":""bank""}"
berlin;atm;279387386;52.547939;13.356803;"{""name"":""Berliner Bank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;280296892;52.436298;13.346216;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;281828784;52.634930;13.495922;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;282425933;52.515045;13.459585;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;282430537;52.515995;13.457489;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;282465619;52.497475;13.520265;"{""name"":""Sparkasse PrivatkundenCenter"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;282833032;52.482834;13.601313;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;282836305;52.481838;13.525760;"{""name"":""Berliner Volksbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;283287313;52.589443;13.284083;"{""name"":""Berliner Sparkasse"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;283287402;52.553211;13.347602;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
