town;type;key;lat;lon;tags
berlin;toilet;582889347;52.518990;13.479573;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;588548879;52.552601;13.466247;"{""name"":""Citytoilette"",""wheelchair"":""yes""}"
berlin;toilet;599305846;52.507595;13.450635;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;599913127;52.508141;13.374454;"{""wheelchair"":""yes"",""operator"":""unknown""}"
berlin;toilet;602941961;52.450649;13.342896;"{""name"":""City Toilette"",""wheelchair"":""yes""}"
berlin;toilet;603045622;52.463928;13.377691;"{""name"":""City Toilette"",""wheelchair"":""yes""}"
berlin;toilet;603054378;52.422546;13.371083;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;603054379;52.387741;13.410158;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;606332828;52.458496;13.349196;"{""name"":""City-Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;606334104;52.486420;13.327544;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;606342979;52.467209;13.308641;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;606342985;52.473297;13.309321;"{""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;606347837;52.476616;13.281787;"{""name"":""City-Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;606347840;52.518810;13.290364;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;606355966;52.516018;13.260035;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;606361931;52.490517;13.398072;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;606361933;52.511425;13.447264;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall"",""fee"":""yes""}"
berlin;toilet;606361945;52.527100;13.427390;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;612241397;52.457272;13.321353;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;613404098;52.525162;13.196928;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;613570529;52.556171;13.348280;"{""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;614554794;52.558868;13.337708;"{""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;614554795;52.499931;13.363150;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;614555064;52.556114;13.383567;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;614557466;52.555473;13.356044;"{""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;617053934;52.479939;13.428399;"{""name"":""City Toilette"",""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;617082837;52.424519;13.463107;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;617082900;52.479156;13.437648;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;618048318;52.634289;13.495584;"{""wheelchair"":""yes"",""fee"":""no""}"
berlin;toilet;621244508;52.475052;13.366030;"{""wheelchair"":""yes"",""fee"":""yes"",""opening_hours"":""24\/7""}"
berlin;toilet;623907322;52.539936;13.353468;"{""name"":""Cafe Achteck""}"
berlin;toilet;648910282;52.548923;13.359239;"{""opening_hours"":""Mo-Fr 9:00-17:00""}"
berlin;toilet;650378255;52.467644;13.376773;"{""operator"":""Kaufland""}"
berlin;toilet;656586619;52.537556;13.402536;[]
berlin;toilet;660898991;52.502613;13.415159;"{""wheelchair"":""no"",""fee"":""no""}"
berlin;toilet;666388920;52.493137;13.310931;"{""name"":""\u00d6ffentliche Toilette"",""wheelchair"":""yes""}"
berlin;toilet;667482284;52.498569;13.418212;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;667990662;52.439095;13.720988;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;674124305;52.534233;13.195382;"{""wheelchair"":""yes""}"
berlin;toilet;674124307;52.533886;13.197517;"{""wheelchair"":""yes""}"
berlin;toilet;690485727;52.507832;13.334898;"{""wheelchair"":""yes"",""fee"":""yes""}"
berlin;toilet;697095974;52.453697;13.509483;"{""operator"":""Wall AG"",""fee"":""50 cent""}"
berlin;toilet;718143708;52.510586;13.236857;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;718143802;52.507187;13.279216;"{""wheelchair"":""no"",""fee"":""no""}"
berlin;toilet;726126780;52.473373;13.314765;"{""name"":""Historische Toilette (Caf\u00e9 Achteck)"",""wheelchair"":""no""}"
berlin;toilet;731644150;52.479656;13.409104;"{""wheelchair"":""yes"",""fee"":""no""}"
berlin;toilet;739293288;52.421459;13.179094;"{""name"":""Bahnhofstoiletten"",""wheelchair"":""no""}"
berlin;toilet;747395207;52.580692;13.400220;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;753328979;52.567223;13.411801;"{""name"":""City Toilette"",""note"":""City Toilette"",""wheelchair"":""yes"",""operator"":""Wall AG"",""fee"":""yes""}"
berlin;toilet;765566780;52.431049;13.259650;"{""name"":""City Toilette"",""wheelchair"":""yes"",""operator"":""City Toilette""}"
berlin;toilet;783433120;52.529289;13.443476;"{""wheelchair"":""yes""}"
berlin;toilet;785511270;52.523449;13.433485;[]
berlin;toilet;812189276;52.503052;13.424535;"{""wheelchair"":""yes"",""operator"":""Bezirksamt Friedrichshain-Kreuzberg"",""fee"":""note""}"
berlin;toilet;821587328;52.482014;13.303637;"{""note"":""male""}"
berlin;toilet;821587335;52.482349;13.303413;"{""note"":""female""}"
